year,name,gender,ratio,females,males,total
2014,Seraphina,F,100,175,0,175
2014,Soraya,F,100,175,0,175
2014,Torin,M,94,10,165,175
2014,Vida,F,100,175,0,175
2014,Aarna,F,100,174,0,174
2014,Aiyanna,F,100,174,0,174
2014,Ignacio,M,100,0,174,174
2014,Laniyah,F,100,174,0,174
2014,Micaiah,M,76,41,133,174
2014,Rayleigh,F,100,174,0,174
2014,Suri,F,100,174,0,174
2014,Westley,M,100,0,174,174
2014,Yair,M,100,0,174,174
2014,Youssef,M,100,0,174,174
2014,Cale,M,100,0,173,173
2014,Elly,F,100,173,0,173
2014,Gray,M,73,47,126,173
2014,Lizeth,F,100,173,0,173
2014,Montana,F,72,124,49,173
2014,Nikhil,M,100,0,173,173
2014,Tracy,F,74,128,45,173
2014,Yandel,M,100,0,173,173
2014,Chevelle,F,95,163,9,172
2014,Edmund,M,100,0,172,172
2014,Jaylon,M,100,0,172,172
2014,Jazelle,F,100,172,0,172
2014,Kinzley,F,100,172,0,172
2014,Marisa,F,100,172,0,172
2014,Meera,F,100,172,0,172
2014,Shyanne,F,100,172,0,172
2014,Simeon,M,100,0,172,172
2014,Addalynn,F,100,171,0,171
2014,Cael,M,100,0,171,171
2014,Corbyn,M,89,19,152,171
2014,Deklan,M,100,0,171,171
2014,Jaxx,M,100,0,171,171
2014,Jesiah,M,84,27,144,171
2014,Litzy,F,100,171,0,171
2014,Louie,M,100,0,171,171
2014,Malka,F,100,171,0,171
2014,Mariela,F,100,171,0,171
2014,Shreya,F,100,171,0,171
2014,Ulysses,M,100,0,171,171
2014,Zahir,M,100,0,171,171
2014,Amar,M,91,16,154,170
2014,Audree,F,100,170,0,170
2014,Eason,M,100,0,170,170
2014,Elana,F,100,170,0,170
2014,Fox,M,96,7,163,170
2014,Greysen,M,91,15,155,170
2014,Humberto,M,100,0,170,170
2014,Lilyann,F,100,170,0,170
2014,Mikah,M,74,45,125,170
2014,Norman,M,100,0,170,170
2014,Achilles,M,100,0,169,169
2014,Aedan,M,100,0,169,169
2014,Aleksander,M,100,0,169,169
2014,Damion,M,100,0,169,169
2014,Darlene,F,100,169,0,169
2014,Imran,M,100,0,169,169
2014,Irie,F,87,147,22,169
2014,Jaeden,M,93,11,158,169
2014,Jovie,F,100,169,0,169
2014,Austen,M,74,43,125,168
2014,Christiana,F,100,168,0,168
2014,Davon,M,100,0,168,168
2014,Jeremias,M,100,0,168,168
2014,Jovan,M,100,0,168,168
2014,Kashton,M,100,0,168,168
2014,Keon,M,100,0,168,168
2014,Loren,F,55,93,75,168
2014,Milagros,F,100,168,0,168
2014,Mordechai,M,100,0,168,168
2014,Sami,M,88,21,147,168
2014,Taylin,F,85,142,26,168
2014,Xavi,M,100,0,168,168
2014,Brinlee,F,100,167,0,167
2014,Dhruv,M,100,0,167,167
2014,Flora,F,100,167,0,167
2014,Isadora,F,100,167,0,167
2014,Isai,M,100,0,167,167
2014,Izzabella,F,100,167,0,167
2014,Janet,F,100,167,0,167
2014,Jaxxon,M,100,0,167,167
2014,Lyndon,M,87,21,146,167
2014,Malaki,M,100,0,167,167
2014,Novalee,F,100,167,0,167
2014,Raylynn,F,97,162,5,167
2014,Ridge,M,100,0,167,167
2014,Azul,F,95,158,8,166
2014,Bradyn,M,100,0,166,166
2014,Brixton,M,92,14,152,166
2014,Corban,M,100,0,166,166
2014,Geneva,F,100,166,0,166
2014,Iyanna,F,100,166,0,166
2014,Jaslyn,F,100,166,0,166
2014,Kallen,M,95,8,158,166
2014,Rita,F,100,166,0,166
2014,Tamara,F,100,166,0,166
2014,Vladimir,M,100,0,166,166
2014,Yahya,M,100,0,166,166
2014,Aniston,F,100,165,0,165
2014,Aston,M,97,5,160,165
2014,Elmer,M,100,0,165,165
2014,Jabari,M,100,0,165,165
2014,Melinda,F,100,165,0,165
2014,Nalani,F,100,165,0,165
2014,Taytum,F,82,135,30,165
2014,Aadya,F,100,164,0,164
2014,Anita,F,100,164,0,164
2014,Carissa,F,100,164,0,164
2014,Deegan,M,100,0,164,164
2014,Jamiyah,F,100,164,0,164
2014,Janie,F,100,164,0,164
2014,Johnpaul,M,100,0,164,164
2014,Jubilee,F,100,164,0,164
2014,Leilany,F,100,164,0,164
2014,Lianna,F,100,164,0,164
2014,Marcello,M,100,0,164,164
2014,Sammy,M,87,21,143,164
2014,Sheldon,M,100,0,164,164
2014,Adler,M,88,19,144,163
2014,Donte,M,100,0,163,163
2014,Josh,M,100,0,163,163
2014,Khadija,F,100,163,0,163
2014,Kylar,M,64,58,105,163
2014,Linus,M,100,0,163,163
2014,Mac,M,100,0,163,163
2014,Murphy,M,74,42,121,163
2014,Tayden,M,94,10,153,163
2014,Unique,F,90,147,16,163
2014,Zayd,M,100,0,163,163
2014,Adaline,F,100,162,0,162
2014,Colter,M,100,0,162,162
2014,Ivana,F,100,162,0,162
2014,Jaceon,M,100,0,162,162
2014,Skylah,F,100,162,0,162
2014,Yaneli,F,100,162,0,162
2014,Alton,M,100,0,161,161
2014,Darla,F,100,161,0,161
2014,Donna,F,100,161,0,161
2014,Farah,F,94,152,9,161
2014,German,M,100,0,161,161
2014,Guinevere,F,100,161,0,161
2014,Karley,F,100,161,0,161
2014,Maura,F,100,161,0,161
2014,Mayra,F,100,161,0,161
2014,Shanaya,F,100,161,0,161
2014,Yvette,F,100,161,0,161
2014,Carmine,M,97,5,155,160
2014,Imogen,F,100,160,0,160
2014,Jamya,F,100,160,0,160
2014,Karl,M,100,0,160,160
2014,Mccoy,M,96,7,153,160
2014,Mikel,M,100,0,160,160
2014,Ronaldo,M,100,0,160,160
2014,Sheila,F,100,160,0,160
2014,Shlomo,M,100,0,160,160
2014,Winnie,F,100,160,0,160
2014,Coby,M,100,0,159,159
2014,Dayanna,F,100,159,0,159
2014,Gisele,F,100,159,0,159
2014,Jordi,M,92,13,146,159
2014,Kamiyah,F,100,159,0,159
2014,Leticia,F,100,159,0,159
2014,Rylin,F,66,105,54,159
2014,Sapphire,F,100,159,0,159
2014,Shyla,F,100,159,0,159
2014,Eleni,F,100,158,0,158
2014,Geraldine,F,100,158,0,158
2014,Gianluca,M,100,0,158,158
2014,Glenn,M,100,0,158,158
2014,Kael,M,100,0,158,158
2014,Leyton,M,83,27,131,158
2014,Lidia,F,100,158,0,158
2014,Nadine,F,100,158,0,158
2014,Ocean,M,51,77,81,158
2014,Shimon,M,100,0,158,158
2014,Toni,F,94,149,9,158
2014,Yaretzy,F,100,158,0,158
2014,Abbey,F,100,157,0,157
2014,Bernard,M,100,0,157,157
2014,Charlene,F,100,157,0,157
2014,Daylen,M,96,7,150,157
2014,Ewan,M,100,0,157,157
2014,Gatlin,M,100,0,157,157
2014,Journi,F,100,157,0,157
2014,Marcella,F,100,157,0,157
2014,Pepper,F,100,157,0,157
2014,Shepherd,M,100,0,157,157
2014,Sonya,F,100,157,0,157
2014,Stephan,M,100,0,157,157
2014,Susanna,F,100,157,0,157
2014,Tristyn,M,60,63,94,157
2014,Viktor,M,100,0,157,157
2014,Wesson,M,100,0,157,157
2014,Brennen,M,97,5,151,156
2014,Carmella,F,100,156,0,156
2014,Guy,M,100,0,156,156
2014,Honor,F,69,107,49,156
2014,Jaydan,M,93,11,145,156
2014,Jazzlyn,F,100,156,0,156
2014,Lacy,F,96,149,7,156
2014,Mariella,F,100,156,0,156
2014,Mikael,M,96,6,150,156
2014,Mireya,F,100,156,0,156
2014,Nick,M,100,0,156,156
2014,Shaylee,F,100,156,0,156
2014,Shmuel,M,100,0,156,156
2014,Angely,F,100,155,0,155
2014,Brookelynn,F,100,155,0,155
2014,Cayla,F,100,155,0,155
2014,Coy,M,97,5,150,155
2014,Evangelina,F,100,155,0,155
2014,Gus,M,100,0,155,155
2014,Halo,F,86,133,22,155
2014,Keziah,F,100,155,0,155
2014,Kyren,M,97,5,150,155
2014,Linnea,F,100,155,0,155
2014,Avalon,F,100,154,0,154
2014,Calista,F,100,154,0,154
2014,Delanie,F,100,154,0,154
2014,Diesel,M,100,0,154,154
2014,Gaige,M,94,9,145,154
2014,Justyce,F,81,125,29,154
2014,Ruger,M,100,0,154,154
2014,Taj,M,92,12,142,154
2014,Yara,F,100,154,0,154
2014,Aida,F,100,153,0,153
2014,Bently,M,100,0,153,153
2014,Clover,F,100,153,0,153
2014,Dafne,F,100,153,0,153
2014,Dalila,F,100,153,0,153
2014,Gina,F,100,153,0,153
2014,Jarvis,M,100,0,153,153
2014,Johnnie,M,76,37,116,153
2014,Kiyan,M,95,7,146,153
2014,Maribel,F,100,153,0,153
2014,Ramsey,M,61,60,93,153
2014,Raylen,M,68,49,104,153
2014,Shania,F,100,153,0,153
2014,Analise,F,100,152,0,152
2014,Armaan,M,100,0,152,152
2014,Cian,M,100,0,152,152
2014,Dillan,M,91,13,139,152
2014,Emir,M,100,0,152,152
2014,Idris,M,97,5,147,152
2014,Jaclyn,F,100,152,0,152
2014,Kain,M,100,0,152,152
2014,Kelton,M,100,0,152,152
2014,Sarina,F,100,152,0,152
2014,Soleil,F,100,152,0,152
2014,Tobin,M,100,0,152,152
2014,Vince,M,100,0,152,152
2014,Ayesha,F,100,151,0,151
2014,Cornelius,M,100,0,151,151
2014,Evolet,F,100,151,0,151
2014,Layan,F,100,151,0,151
2014,Lux,F,82,124,27,151
2014,Alaric,M,100,0,150,150
2014,Amor,F,84,126,24,150
2014,Bridgette,F,100,150,0,150
2014,Jionni,M,100,0,150,150
2014,Lucie,F,100,150,0,150
2014,Margo,F,100,150,0,150
2014,Merritt,F,57,86,64,150
2014,Nigel,M,100,0,150,150
2014,Peighton,F,97,145,5,150
2014,Rico,M,100,0,150,150
2014,Tina,F,100,150,0,150
2014,Yoselin,F,100,150,0,150
2014,Alba,F,100,149,0,149
2014,Aracely,F,100,149,0,149
2014,Araya,F,100,149,0,149
2014,Arlene,F,100,149,0,149
2014,Bilal,M,100,0,149,149
2014,Claira,F,100,149,0,149
2014,Dereck,M,100,0,149,149
2014,Izabel,F,100,149,0,149
2014,Jaziel,M,100,0,149,149
2014,Lela,F,100,149,0,149
2014,Lucien,M,100,0,149,149
2014,Yamilet,F,100,149,0,149
2014,Alyse,F,100,148,0,148
2014,Cambrie,F,100,148,0,148
2014,Carol,F,100,148,0,148
2014,Carrie,F,100,148,0,148
2014,Evelina,F,100,148,0,148
2014,Jacobi,M,100,0,148,148
2014,Kalea,F,100,148,0,148
2014,Kent,M,100,0,148,148
2014,Korie,F,94,139,9,148
2014,Lian,M,80,29,119,148
2014,Nailah,F,100,148,0,148
2014,Raheem,M,100,0,148,148
2014,Zamir,M,100,0,148,148
2014,Zev,M,100,0,148,148
2014,Ariane,F,100,147,0,147
2014,Denisse,F,100,147,0,147
2014,Destin,M,88,17,130,147
2014,Jacen,M,100,0,147,147
2014,Jersey,F,93,137,10,147
2014,Josias,M,100,0,147,147
2014,Jules,F,57,84,63,147
2014,Keeley,F,100,147,0,147
2014,Kynslee,F,100,147,0,147
2014,Lillyann,F,100,147,0,147
2014,Oaklee,F,72,106,41,147
2014,Pranav,M,100,0,147,147
2014,Queen,F,100,147,0,147
2014,Rilee,F,86,127,20,147
2014,Yaakov,M,100,0,147,147
2014,Gonzalo,M,100,0,146,146
2014,Judy,F,100,146,0,146
2014,Payson,M,51,72,74,146
2014,Rio,M,69,45,101,146
2014,Tevin,M,100,0,146,146
2014,Baron,M,100,0,145,145
2014,Elan,M,88,18,127,145
2014,Emiliana,F,100,145,0,145
2014,Eunice,F,100,145,0,145
2014,Janiah,F,100,145,0,145
2014,Kruz,M,100,0,145,145
2014,Kylin,M,57,63,82,145
2014,Luella,F,100,145,0,145
2014,Adalie,F,100,144,0,144
2014,Avani,F,97,139,5,144
2014,Avraham,M,100,0,144,144
2014,Dina,F,100,144,0,144
2014,Ema,F,100,144,0,144
2014,Ida,F,100,144,0,144
2014,Makenzi,F,100,144,0,144
2014,Nikko,M,100,0,144,144
2014,Ziva,F,100,144,0,144
2014,Adina,F,100,143,0,143
2014,Anaiah,F,100,143,0,143
2014,Benny,M,97,5,138,143
2014,Cristobal,M,100,0,143,143
2014,Damani,M,80,28,115,143
2014,Grecia,F,100,143,0,143
2014,Hartley,F,82,117,26,143
2014,Huxley,M,87,18,125,143
2014,Keelan,M,92,12,131,143
2014,Kyan,M,95,7,136,143
2014,Lucinda,F,100,143,0,143
2014,Marceline,F,100,143,0,143
2014,Marlo,F,61,87,56,143
2014,Petra,F,100,143,0,143
2014,Siddharth,M,100,0,143,143
2014,Smith,M,96,6,137,143
2014,Amarie,F,89,126,16,142
2014,Amarion,M,100,0,142,142
2014,Colson,M,100,0,142,142
2014,Elyssa,F,100,142,0,142
2014,Emme,F,100,142,0,142
2014,Eryn,F,94,133,9,142
2014,Francesco,M,100,0,142,142
2014,Indigo,F,76,108,34,142
2014,Irvin,M,100,0,142,142
2014,Kayley,F,100,142,0,142
2014,Maycee,F,100,142,0,142
2014,Mikhail,M,96,5,137,142
2014,Nariah,F,100,142,0,142
2014,Nicolette,F,100,142,0,142
2014,Sandy,F,92,130,12,142
2014,Tiago,M,100,0,142,142
2014,Yaseen,M,100,0,142,142
2014,Yeshua,M,100,0,142,142
2014,Zaniya,F,100,142,0,142
2014,Zyon,M,79,30,112,142
2014,Andie,F,100,141,0,141
2014,Ariela,F,100,141,0,141
2014,Harlie,F,100,141,0,141
2014,Jad,M,100,0,141,141
2014,Kamora,F,100,141,0,141
2014,Keanu,M,100,0,141,141
2014,Lacie,F,100,141,0,141
2014,Layna,F,100,141,0,141
2014,Miabella,F,100,141,0,141
2014,Zephaniah,M,87,18,123,141
2014,Adaleigh,F,100,140,0,140
2014,Aditi,F,100,140,0,140
2014,Beverly,F,100,140,0,140
2014,Brigitte,F,100,140,0,140
2014,Deven,M,100,0,140,140
2014,Elinor,F,100,140,0,140
2014,Fredrick,M,100,0,140,140
2014,Jaxsen,M,100,0,140,140
2014,Kathy,F,100,140,0,140
2014,Kyron,M,100,0,140,140
2014,Myka,F,87,122,18,140
2014,Noble,M,92,11,129,140
2014,Rome,M,89,15,125,140
2014,Sol,F,65,91,49,140
2014,Aayan,M,100,0,139,139
2014,Anyla,F,100,139,0,139
2014,Beatriz,F,100,139,0,139
2014,Calla,F,100,139,0,139
2014,Chelsey,F,100,139,0,139
2014,Chyna,F,100,139,0,139
2014,Eddy,M,100,0,139,139
2014,Geovanni,M,100,0,139,139
2014,Jailyn,F,83,115,24,139
2014,Kodi,F,58,81,58,139
2014,Love,F,91,127,12,139
2014,Meir,M,100,0,139,139
2014,Nichole,F,100,139,0,139
2014,Payten,F,91,126,13,139
2014,Reynaldo,M,100,0,139,139
2014,Syed,M,100,0,139,139
2014,Tallulah,F,100,139,0,139
2014,Zaden,M,100,0,139,139
2014,Annamarie,F,100,138,0,138
2014,Ariyanna,F,100,138,0,138
2014,Creed,M,100,0,138,138
2014,Emoni,F,95,131,7,138
2014,Estevan,M,100,0,138,138
2014,Heidy,F,100,138,0,138
2014,Jet,M,100,0,138,138
2014,Legacy,F,75,104,34,138
2014,Nelly,F,100,138,0,138
2014,Nikki,F,100,138,0,138
2014,Nyomi,F,100,138,0,138
2014,Rhyan,F,75,103,35,138
2014,Ridley,F,52,72,66,138
2014,Tahiry,F,100,138,0,138
2014,Tenzin,M,60,55,83,138
2014,Tyrese,M,100,0,138,138
2014,Zackery,M,100,0,138,138
2014,Aleeah,F,100,137,0,137
2014,Arabelle,F,100,137,0,137
2014,Benedict,M,100,0,137,137
2014,Eiza,F,100,137,0,137
2014,Emalyn,F,100,137,0,137
2014,Ishmael,M,100,0,137,137
2014,Maryann,F,100,137,0,137
2014,Taylen,M,55,62,75,137
2014,Wilder,M,93,9,128,137
2014,Yarely,F,100,137,0,137
2014,Zack,M,100,0,137,137
2014,Adolfo,M,100,0,136,136
2014,Antwan,M,100,0,136,136
2014,Arie,F,69,94,42,136
2014,Ariyana,F,100,136,0,136
2014,Auden,M,70,41,95,136
2014,Charly,F,79,108,28,136
2014,Chasity,F,100,136,0,136
2014,Daryl,M,100,0,136,136
2014,Ismail,M,100,0,136,136
2014,Kamiya,F,100,136,0,136
2014,Laci,F,100,136,0,136
2014,Leeland,M,96,5,131,136
2014,May,F,100,136,0,136
2014,Maylin,F,100,136,0,136
2014,Onyx,M,67,45,91,136
2014,Rain,F,75,102,34,136
2014,Rigoberto,M,100,0,136,136
2014,Rosemarie,F,100,136,0,136
2014,Rowdy,M,100,0,136,136
2014,Tala,F,100,136,0,136
2014,Zaylen,M,100,0,136,136
2014,Ahmir,M,100,0,135,135
2014,Cashton,M,100,0,135,135
2014,Deion,M,96,5,130,135
2014,Eamon,M,100,0,135,135
2014,Estefania,F,100,135,0,135
2014,Georgina,F,100,135,0,135
2014,Isha,F,100,135,0,135
2014,Khai,M,87,17,118,135
2014,Laith,M,100,0,135,135
2014,Lamont,M,100,0,135,135
2014,Pierson,M,100,0,135,135
2014,Renesmee,F,100,135,0,135
2014,Wallace,M,100,0,135,135
2014,Zia,F,90,122,13,135
2014,Alexandro,M,100,0,134,134
2014,Amyah,F,100,134,0,134
2014,Bryden,M,100,0,134,134
2014,Denim,M,70,40,94,134
2014,Eleanora,F,100,134,0,134
2014,Gracen,F,51,68,66,134
2014,Harmonie,F,100,134,0,134
2014,Jaron,M,100,0,134,134
2014,Karolina,F,100,134,0,134
2014,Kiran,M,72,38,96,134
2014,Lenora,F,100,134,0,134
2014,Lyrik,F,60,81,53,134
2014,Malina,F,100,134,0,134
2014,Ollie,M,54,61,73,134
2014,Quinten,M,100,0,134,134
2014,Shaniya,F,100,134,0,134
2014,Tahlia,F,100,134,0,134
2014,Unknown,M,51,65,69,134
2014,Zuriel,M,69,42,92,134
2014,Abbygail,F,100,133,0,133
2014,Avion,M,94,8,125,133
2014,Constance,F,100,133,0,133
2014,Darby,F,79,105,28,133
2014,Isaak,M,100,0,133,133
2014,Joslynn,F,100,133,0,133
2014,Josslyn,F,100,133,0,133
2014,Kace,M,100,0,133,133
2014,Kaylah,F,100,133,0,133
2014,Kristin,F,100,133,0,133
2014,Symphony,F,100,133,0,133
2014,Zahara,F,100,133,0,133
2014,Zora,F,100,133,0,133
2014,Amariah,F,100,132,0,132
2014,Billie,F,91,120,12,132
2014,Bronx,M,96,5,127,132
2014,Elvin,M,100,0,132,132
2014,Ethen,M,100,0,132,132
2014,Hans,M,100,0,132,132
2014,Jianna,F,100,132,0,132
2014,Kenlee,F,100,132,0,132
2014,Keyon,M,100,0,132,132
2014,Makinley,F,100,132,0,132
2014,Marquise,M,100,0,132,132
2014,Oskar,M,100,0,132,132
2014,Sanai,F,100,132,0,132
2014,Sebastien,M,100,0,132,132
2014,Seven,M,70,39,93,132
2014,Susana,F,100,132,0,132
2014,Vayda,F,100,132,0,132
2014,Waverly,F,100,132,0,132
2014,Westyn,M,93,9,123,132
2014,Alek,M,95,7,124,131
2014,Amerie,F,100,131,0,131
2014,Annmarie,F,100,131,0,131
2014,Betsy,F,100,131,0,131
2014,Braylynn,F,88,115,16,131
2014,Candice,F,100,131,0,131
2014,Chiara,F,100,131,0,131
2014,Donnie,M,96,5,126,131
2014,Hagen,M,95,7,124,131
2014,Iman,F,84,110,21,131
2014,Jaquan,M,100,0,131,131
2014,Kamilla,F,100,131,0,131
2014,Kamya,F,100,131,0,131
2014,Katia,F,100,131,0,131
2014,Maksim,M,100,0,131,131
2014,Margarita,F,100,131,0,131
2014,Precious,F,100,131,0,131
2014,Prisha,F,100,131,0,131
2014,Rhiannon,F,100,131,0,131
2014,Ajay,M,100,0,130,130
2014,Ashlee,F,100,130,0,130
2014,Braxtyn,M,90,13,117,130
2014,Caysen,M,96,5,125,130
2014,Emeri,F,94,122,8,130
2014,Graciela,F,100,130,0,130
2014,Izaac,M,100,0,130,130
2014,Johann,M,100,0,130,130
2014,Kalina,F,100,130,0,130
2014,Magdalene,F,100,130,0,130
2014,Mayah,F,100,130,0,130
2014,Nikola,M,91,12,118,130
2014,Skylee,F,100,130,0,130
2014,Syncere,M,79,27,103,130
2014,Taliah,F,100,130,0,130
2014,Tanya,F,100,130,0,130
2014,Aila,F,100,129,0,129
2014,Alessa,F,100,129,0,129
2014,Anjali,F,100,129,0,129
2014,Armoni,F,70,90,39,129
2014,Atreyu,M,100,0,129,129
2014,Bear,M,100,0,129,129
2014,Bernadette,F,100,129,0,129
2014,Blanca,F,100,129,0,129
2014,Citlali,F,100,129,0,129
2014,Dwight,M,100,0,129,129
2014,Forest,M,100,0,129,129
2014,Indiana,F,53,69,60,129
2014,Jakari,M,88,16,113,129
2014,Melani,F,100,129,0,129
2014,Abagail,F,100,128,0,128
2014,Andreas,M,100,0,128,128
2014,Benicio,M,100,0,128,128
2014,Cal,M,100,0,128,128
2014,Eliel,M,100,0,128,128
2014,Janney,F,100,128,0,128
2014,Keely,F,100,128,0,128
2014,Kenzley,F,100,128,0,128
2014,Milly,F,100,128,0,128
2014,Raeleigh,F,100,128,0,128
2014,Taelyn,F,91,116,12,128
2014,Tahj,M,100,0,128,128
2014,Trisha,F,100,128,0,128
2014,Wiley,M,92,10,118,128
2014,Brandt,M,100,0,127,127
2014,Devonte,M,100,0,127,127
2014,Ely,M,80,25,102,127
2014,Harriet,F,100,127,0,127
2014,Kaci,F,100,127,0,127
2014,Linden,M,54,58,69,127
2014,Lonnie,M,94,8,119,127
2014,Martina,F,100,127,0,127
2014,Shia,M,71,37,90,127
2014,Arianny,F,100,126,0,126
2014,Brea,F,100,126,0,126
2014,Haddie,F,100,126,0,126
2014,Iyana,F,100,126,0,126
2014,Jaedyn,M,60,50,76,126
2014,Korben,M,100,0,126,126
2014,Lori,F,100,126,0,126
2014,Mazie,F,100,126,0,126
2014,Moira,F,100,126,0,126
2014,Abigale,F,100,125,0,125
2014,Braedyn,M,94,7,118,125
2014,Brittney,F,100,125,0,125
2014,Canon,M,100,0,125,125
2014,Evelin,F,100,125,0,125
2014,Giuseppe,M,100,0,125,125
2014,Hansel,M,100,0,125,125
2014,Josselyn,F,100,125,0,125
2014,Lucero,F,100,125,0,125
2014,Marcellus,M,100,0,125,125
2014,Rileigh,F,100,125,0,125
2014,Shayne,M,62,48,77,125
2014,Yuna,F,100,125,0,125
2014,Yvonne,F,100,125,0,125
2014,Aksel,M,100,0,124,124
2014,Cattleya,F,100,124,0,124
2014,Damoni,M,84,20,104,124
2014,Dempsey,M,76,30,94,124
2014,Eleazar,M,100,0,124,124
2014,Faris,M,100,0,124,124
2014,Finnian,M,100,0,124,124
2014,Gillian,F,100,124,0,124
2014,Inara,F,100,124,0,124
2014,Jaya,F,100,124,0,124
2014,Jaycion,M,100,0,124,124
2014,Jenson,M,96,5,119,124
2014,Kabir,M,100,0,124,124
2014,Kacie,F,100,124,0,124
2014,Keilani,F,100,124,0,124
2014,Kinsleigh,F,100,124,0,124
2014,Lazarus,M,100,0,124,124
2014,Noelia,F,100,124,0,124
2014,Sydnee,F,100,124,0,124
2014,Tayler,F,77,96,28,124
2014,Tylan,M,96,5,119,124
2014,Zachery,M,100,0,124,124
2014,Zavion,M,100,0,124,124
2014,Amberly,F,100,123,0,123
2014,Aspyn,F,100,123,0,123
2014,Bastian,M,100,0,123,123
2014,Caius,M,100,0,123,123
2014,Carmela,F,100,123,0,123
2014,Cedar,M,59,51,72,123
2014,Dashawn,M,100,0,123,123
2014,Dashiell,M,100,0,123,123
2014,Kloe,F,100,123,0,123
2014,Koa,M,89,13,110,123
2014,Lexington,F,64,79,44,123
2014,Maddex,M,100,0,123,123
2014,Maddix,M,85,19,104,123
2014,Makiyah,F,100,123,0,123
2014,Nayla,F,100,123,0,123
2014,Stacey,F,84,103,20,123
2014,Abdirahman,M,100,0,122,122
2014,Barry,M,100,0,122,122
2014,Cierra,F,100,122,0,122
2014,Daylin,M,62,46,76,122
2014,Doris,F,100,122,0,122
2014,Eastyn,M,65,43,79,122
2014,Gian,M,100,0,122,122
2014,Gwenyth,F,100,122,0,122
2014,Jariel,M,100,0,122,122
2014,Liza,F,100,122,0,122
2014,Lucius,M,100,0,122,122
2014,Niyah,F,100,122,0,122
2014,Abdulrahman,M,100,0,121,121
2014,Abigayle,F,100,121,0,121
2014,Beck,M,100,0,121,121
2014,Caelyn,F,100,121,0,121
2014,Candace,F,100,121,0,121
2014,Carver,M,100,0,121,121
2014,Diane,F,100,121,0,121
2014,Italia,F,100,121,0,121
2014,Kenadee,F,100,121,0,121
2014,Raniyah,F,100,121,0,121
2014,Sahana,F,100,121,0,121
2014,Tesla,F,93,112,9,121
2014,Wes,M,100,0,121,121
2014,Yolanda,F,100,121,0,121
2014,Zola,F,100,121,0,121
2014,Ammar,M,100,0,120,120
2014,Ariadna,F,100,120,0,120
2014,Batsheva,F,100,120,0,120
2014,Brently,M,100,0,120,120
2014,Cielo,F,94,113,7,120
2014,Daleysa,F,100,120,0,120
2014,Divine,F,60,72,48,120
2014,Elli,F,100,120,0,120
2014,Hasan,M,100,0,120,120
2014,Jacelyn,F,100,120,0,120
2014,Kyran,M,100,0,120,120
2014,Larkin,F,70,84,36,120
2014,Montgomery,M,85,18,102,120
2014,Shayna,F,100,120,0,120
2014,Zaina,F,100,120,0,120
2014,Zaira,F,100,120,0,120
2014,Zephyr,M,82,21,99,120
2014,Analeigh,F,100,119,0,119
2014,Ayah,F,100,119,0,119
2014,Clifford,M,100,0,119,119
2014,Gionni,M,100,0,119,119
2014,Jaydin,M,82,21,98,119
2014,Lloyd,M,100,0,119,119
2014,Loki,M,93,8,111,119
2014,Makaylah,F,100,119,0,119
2014,Maliya,F,100,119,0,119
2014,Mariajose,F,100,119,0,119
2014,Navya,F,100,119,0,119
2014,Pippa,F,100,119,0,119
2014,Rosalia,F,100,119,0,119
2014,Stephany,F,100,119,0,119
2014,Storm,M,51,58,61,119
2014,Vernon,M,100,0,119,119
2014,Yitzchok,M,100,0,119,119
2014,Zaya,F,100,119,0,119
2014,Amilia,F,100,118,0,118
2014,Antony,M,100,0,118,118
2014,Anylah,F,100,118,0,118
2014,Ayvah,F,100,118,0,118
2014,Deja,F,100,118,0,118
2014,Demarion,M,100,0,118,118
2014,Dezmond,M,100,0,118,118
2014,Domenic,M,100,0,118,118
2014,Emil,M,100,0,118,118
2014,Emmit,M,100,0,118,118
2014,Ender,M,100,0,118,118
2014,Haidyn,F,79,93,25,118
2014,Jamiya,F,100,118,0,118
2014,Jaycie,F,100,118,0,118
2014,Jiselle,F,100,118,0,118
2014,Khali,F,78,92,26,118
2014,Neal,M,100,0,118,118
2014,Preslie,F,100,118,0,118
2014,Sana,F,100,118,0,118
2014,Shae,F,84,99,19,118
2014,Yoel,M,100,0,118,118
2014,Yuri,M,52,57,61,118
2014,Alexavier,M,100,0,117,117
2014,Clifton,M,100,0,117,117
2014,Cordell,M,100,0,117,117
2014,Cristal,F,100,117,0,117
2014,Emelyn,F,100,117,0,117
2014,Estefany,F,100,117,0,117
2014,Fabiola,F,100,117,0,117
2014,Jaslene,F,100,117,0,117
2014,Jordon,M,95,6,111,117
2014,Kalvin,M,100,0,117,117
2014,Kayleb,M,100,0,117,117
2014,Krista,F,100,117,0,117
2014,Lakyn,F,96,112,5,117
2014,Masyn,M,74,31,86,117
2014,Savion,M,100,0,117,117
2014,Tzvi,M,100,0,117,117
2014,Annalisa,F,100,116,0,116
2014,Eder,M,100,0,116,116
2014,Kambree,F,100,116,0,116
2014,Laina,F,100,116,0,116
2014,Saphira,F,100,116,0,116
2014,Savanah,F,100,116,0,116
2014,Serafina,F,100,116,0,116
2014,Afton,F,85,98,17,115
2014,Akshara,F,100,115,0,115
2014,Aleyah,F,100,115,0,115
2014,Canyon,M,92,9,106,115
2014,Colleen,F,100,115,0,115
2014,Edie,F,100,115,0,115
2014,Hussein,M,100,0,115,115
2014,Jackeline,F,100,115,0,115
